Date,Open,High,Low,Close,Adj Close,Volume
2017-07-03,2.278383,2.278383,2.188840,2.218688,2.218688,7537815
2017-07-04,2.178891,2.238586,2.178891,2.208738,2.208738,3848270
2017-07-05,2.208738,2.308231,2.188840,2.258485,2.258485,7704219
2017-07-06,2.278383,2.387825,2.248535,2.338079,2.338079,10683246
2017-07-07,2.338079,2.457470,2.328130,2.457470,2.457470,9187215
2017-07-10,2.457470,2.606709,2.457470,2.537064,2.537064,11418135
2017-07-11,2.537064,2.586811,2.497267,2.547014,2.547014,8309497
2017-07-12,2.537064,2.556963,2.507217,2.537064,2.537064,5127187
2017-07-13,2.537064,2.556963,2.427622,2.477369,2.477369,5995770
2017-07-14,2.497267,2.497267,2.348028,2.397775,2.397775,9922605
2017-07-17,2.387825,2.497267,2.387825,2.487318,2.487318,4742819
2017-07-18,2.487318,2.527115,2.467420,2.487318,2.487318,5522288
2017-07-19,2.487318,2.487318,2.457470,2.467420,2.467420,2098490
2017-07-20,2.467420,2.477369,2.417673,2.467420,2.467420,2928198
2017-07-21,2.467420,2.467420,2.417673,2.417673,2.417673,2592454
2017-07-24,2.417673,2.467420,2.387825,2.457470,2.457470,2376613
2017-07-25,2.507217,2.656456,2.477369,2.636557,2.636557,9884775
2017-07-26,2.686304,2.686304,2.556963,2.556963,2.556963,7508982
2017-07-27,2.566912,2.596760,2.517166,2.576862,2.576862,3270581
2017-07-28,2.586811,2.636557,2.576862,2.606709,2.606709,4487624
2017-07-31,2.626608,2.656456,2.547014,2.576862,2.576862,4127846
2017-08-01,2.537064,2.606709,2.537064,2.576862,2.576862,2506090
2017-08-02,2.586811,2.596760,2.547014,2.556963,2.556963,1923871
2017-08-03,2.566912,2.606709,2.556963,2.576862,2.576862,3231941
2017-08-04,2.576862,2.636557,2.576862,2.626608,2.626608,4072444
2017-08-07,2.636557,2.755948,2.636557,2.736050,2.736050,6682931
2017-08-08,2.736050,2.765898,2.706202,2.745999,2.745999,4078431
2017-08-09,2.745999,2.815644,2.745999,2.785796,2.785796,5609222
2017-08-10,2.805695,2.835543,2.775847,2.785796,2.785796,3841117
2017-08-11,2.736050,2.755948,2.636557,2.716151,2.716151,7217948
2017-08-14,2.726101,2.736050,2.636557,2.726101,2.726101,5568602
2017-08-15,2.726101,2.775847,2.696253,2.716151,2.716151,3460330
2017-08-16,2.706202,2.706202,2.537064,2.596760,2.596760,9556367
2017-08-17,2.586811,2.596760,2.497267,2.556963,2.556963,5362974
2017-08-18,2.507217,2.527115,2.467420,2.487318,2.487318,5082100
2017-08-21,2.507217,2.507217,2.417673,2.417673,2.417673,4202711
2017-08-22,2.417673,2.626608,2.417673,2.537064,2.537064,5193841
2017-08-23,2.566912,2.566912,2.487318,2.537064,2.537064,2875001
2017-08-24,2.517166,2.606709,2.387825,2.537064,2.537064,5870734
2017-08-25,2.547014,2.586811,2.537064,2.537064,2.537064,5504316
2017-08-28,2.547014,2.566912,2.497267,2.507217,2.507217,2269571
2017-08-29,2.507217,2.507217,2.427622,2.457470,2.457470,4921201
2017-08-30,2.467420,2.507217,2.447521,2.467420,2.467420,2942313
2017-08-31,2.477369,2.487318,2.377876,2.387825,2.387825,6226584
2017-09-01,2.377876,2.417673,2.338079,2.348028,2.348028,6476051
2017-09-04,2.357977,2.427622,2.348028,2.387825,2.387825,5127475
2017-09-05,2.387825,2.527115,2.357977,2.487318,2.487318,4821079
2017-09-06,2.447521,2.487318,2.437572,2.447521,2.447521,2605596
2017-09-07,2.457470,2.477369,2.407724,2.417673,2.417673,2556622
2017-09-08,2.417673,2.447521,2.387825,2.417673,2.417673,2849752
2017-09-11,2.417673,2.576862,2.407724,2.547014,2.547014,11824508
2017-09-12,2.576862,2.586811,2.467420,2.467420,2.467420,5978247
2017-09-13,2.487318,2.497267,2.447521,2.487318,2.487318,2408589
2017-09-14,2.497267,2.497267,2.447521,2.467420,2.467420,1629926
2017-09-15,2.467420,2.487318,2.437572,2.467420,2.467420,2903150
2017-09-18,2.507217,2.576862,2.497267,2.547014,2.547014,6946982
2017-09-19,2.586811,2.586811,2.507217,2.537064,2.537064,5795339
2017-09-20,2.517166,2.517166,2.457470,2.467420,2.467420,5294668
2017-09-21,2.487318,2.497267,2.447521,2.457470,2.457470,4457363
2017-09-22,2.527115,2.785796,2.487318,2.686304,2.686304,30130516
2017-09-25,2.875340,2.925086,2.765898,2.765898,2.765898,22242121
2017-09-26,2.745999,2.825593,2.676354,2.785796,2.785796,9829476
2017-09-27,2.785796,2.875340,2.765898,2.835543,2.835543,12074759
2017-09-28,2.542199,2.791435,2.542199,2.781465,2.781465,82394123
2017-09-29,2.801404,2.811374,2.562138,2.681771,2.681771,27545744
2017-10-02,2.651863,2.741588,2.602016,2.602016,2.602016,11569512
2017-10-03,2.641894,2.641894,2.552169,2.572108,2.572108,11190808
2017-10-04,2.572108,2.611985,2.572108,2.592047,2.592047,4106044
2017-10-05,2.592047,2.671802,2.582077,2.582077,2.582077,8987320
2017-10-06,2.611985,2.611985,2.552169,2.572108,2.572108,4799313
2017-10-09,2.592047,2.592047,2.532230,2.542199,2.542199,6919718
2017-10-10,2.592047,2.771496,2.572108,2.761527,2.761527,24613863
2017-10-11,2.771496,2.771496,2.681771,2.711679,2.711679,11944346
2017-10-12,2.711679,2.811374,2.691741,2.771496,2.771496,11580956
2017-10-13,2.791435,2.811374,2.761527,2.771496,2.771496,8700599
2017-10-16,2.781465,2.821343,2.771496,2.781465,2.781465,7081487
2017-10-17,2.791435,2.791435,2.701710,2.751557,2.751557,9117334
2017-10-18,2.781465,2.831312,2.751557,2.811374,2.811374,9027701
2017-10-19,2.811374,2.921037,2.811374,2.871190,2.871190,12700749
2017-10-20,2.891129,2.931007,2.861221,2.891129,2.891129,9726454
2017-10-23,2.881159,2.980854,2.881159,2.931007,2.931007,10478812
2017-10-24,2.940976,2.950945,2.881159,2.911068,2.911068,6407219
2017-10-25,2.911068,2.911068,2.851251,2.851251,2.851251,4883881
2017-10-26,2.851251,2.901098,2.851251,2.881159,2.881159,4600660
2017-10-27,2.891129,2.911068,2.841282,2.851251,2.851251,4449198
2017-10-30,2.861221,2.931007,2.861221,2.881159,2.881159,5779914
2017-10-31,2.901098,2.931007,2.681771,2.781465,2.781465,13377337
2017-11-01,2.781465,2.811374,2.641894,2.641894,2.641894,16697978
2017-11-02,2.661832,2.761527,2.592047,2.681771,2.681771,10259375
2017-11-03,2.711679,2.761527,2.681771,2.751557,2.751557,6884087
2017-11-06,2.771496,2.791435,2.671802,2.701710,2.701710,5972024
2017-11-07,2.681771,2.731618,2.631924,2.731618,2.731618,8895932
2017-11-08,2.731618,2.811374,2.701710,2.711679,2.711679,5630603
2017-11-09,2.741588,2.771496,2.651863,2.741588,2.741588,4825407
2017-11-10,2.781465,2.821343,2.771496,2.781465,2.781465,9434210
2017-11-13,2.821343,2.861221,2.791435,2.861221,2.861221,6188168
2017-11-14,2.831312,2.871190,2.761527,2.851251,2.851251,4840485
2017-11-15,2.811374,2.811374,2.701710,2.731618,2.731618,5805531
2017-11-16,2.940976,3.010762,2.871190,2.950945,2.950945,35561785
2017-11-17,3.020731,3.030701,2.911068,2.921037,2.921037,22480791
2017-11-20,2.921037,2.931007,2.851251,2.861221,2.861221,5591116
2017-11-21,2.831312,2.831312,2.751557,2.801404,2.801404,8680626
2017-11-22,2.801404,2.811374,2.771496,2.781465,2.781465,3625828
2017-11-23,2.761527,2.781465,2.741588,2.761527,2.761527,3145501
2017-11-24,2.771496,2.801404,2.741588,2.781465,2.781465,4102043
2017-11-27,2.851251,2.940976,2.821343,2.891129,2.891129,9294911
2017-11-28,2.901098,2.970884,2.881159,2.970884,2.970884,8745219
2017-11-29,2.980854,3.170272,2.980854,3.130395,3.130395,27041707
2017-11-30,3.160303,3.170272,3.050639,3.050639,3.050639,11468531
2017-12-01,3.050639,3.230089,3.010762,3.190211,3.190211,18030949
2017-12-04,3.080548,3.210150,3.020731,3.140364,3.140364,19156923
2017-12-05,3.170272,3.369661,3.170272,3.359691,3.359691,28755623
2017-12-06,3.369661,3.449416,3.299875,3.339752,3.339752,19291828
2017-12-07,3.369661,3.379630,3.220119,3.289905,3.289905,10624054
2017-12-08,3.339752,3.379630,3.309844,3.359691,3.359691,7759902
2017-12-11,3.359691,3.519202,3.309844,3.509232,3.509232,15548834
2017-12-12,3.539141,3.638835,3.509232,3.559079,3.559079,19864650
2017-12-13,3.598957,3.738529,3.569049,3.708621,3.708621,20958167
2017-12-14,3.489294,3.618896,3.349722,3.389599,3.389599,39586346
2017-12-15,3.399569,3.539141,3.399569,3.499263,3.499263,11628378
2017-12-18,3.489294,3.519202,3.200181,3.469355,3.469355,29643626
2017-12-19,3.489294,3.579018,3.369661,3.389599,3.389599,12174188
2017-12-20,3.419508,3.419508,3.269966,3.339752,3.339752,10719683
2017-12-21,3.409538,3.479324,3.369661,3.389599,3.389599,8477128
2017-12-22,3.409538,3.439446,3.359691,3.399569,3.399569,4824183
2017-12-27,3.399569,3.429477,3.349722,3.379630,3.379630,2835136
2017-12-28,3.379630,3.379630,3.309844,3.379630,3.379630,6892420
2017-12-29,3.389599,3.389599,3.329783,3.329783,3.329783,3168772
2018-01-02,3.349722,3.385612,3.339752,3.341746,3.341746,3442039
2018-01-03,3.359691,3.369661,3.279936,3.303862,3.303862,3722776
2018-01-04,3.309844,3.353710,3.291899,3.299875,3.299875,5817427
2018-01-05,3.317820,3.323801,3.242052,3.323801,3.323801,7678409
2018-01-08,3.339752,3.359691,3.269966,3.269966,3.269966,6222448
2018-01-09,3.269966,3.299875,3.168279,3.188217,3.188217,10488608
2018-01-10,3.198187,3.210150,3.090517,3.210150,3.210150,8773598
2018-01-11,3.230089,3.323801,3.198187,3.287911,3.287911,6022345
2018-01-12,3.289905,3.291899,3.222113,3.259997,3.259997,3457323
2018-01-15,3.258003,3.397575,3.224107,3.359691,3.359691,7775657
2018-01-16,3.389599,3.439446,3.309844,3.311838,3.311838,7211575
2018-01-17,3.319814,3.325795,3.240058,3.242052,3.242052,3754380
2018-01-18,3.244046,3.283924,3.212144,3.242052,3.242052,5049053
2018-01-19,3.289905,3.289905,3.230089,3.232083,3.232083,3446288
2018-01-22,3.240058,3.271960,3.202175,3.218126,3.218126,3316281
2018-01-23,3.224107,3.285918,3.222113,3.240058,3.240058,3207708
2018-01-24,3.240058,3.269966,3.220119,3.242052,3.242052,2819726
2018-01-25,3.256009,3.335765,3.230089,3.299875,3.299875,4714606
2018-01-26,3.295887,3.349722,3.269966,3.331777,3.331777,4682436
2018-01-29,3.349722,3.369661,3.220119,3.230089,3.230089,5789421
2018-01-30,3.220119,3.220119,3.110456,3.110456,3.110456,6863725
2018-01-31,3.080548,3.150334,3.010762,3.042664,3.042664,9849743
2018-02-01,3.042664,3.134383,3.040670,3.134383,3.134383,4404883
2018-02-02,3.190211,3.190211,3.042664,3.042664,3.042664,4811312
2018-02-05,2.990823,3.000792,2.851251,2.871190,2.871190,12080589
2018-02-06,2.600022,2.831312,2.562138,2.829319,2.829319,20374581
2018-02-07,2.940976,2.940976,2.723643,2.797416,2.797416,10533600
2018-02-08,2.801404,2.871190,2.749563,2.761527,2.761527,5036074
2018-02-09,2.606004,2.741588,2.606004,2.737600,2.737600,7819204
2018-02-12,2.791435,2.821343,2.741588,2.821343,2.821343,4104030
2018-02-13,2.851251,2.931007,2.845270,2.927019,2.927019,5382521
2018-02-14,2.948951,2.970884,2.803398,2.921037,2.921037,5344606
2018-02-15,2.950945,2.998799,2.891129,2.895117,2.895117,7144338
2018-02-16,3.080548,3.080548,2.960915,2.990823,2.990823,8666022
2018-02-19,3.030701,3.050639,2.940976,2.966896,2.966896,4536196
2018-02-20,2.970884,3.212144,2.954933,3.162297,3.162297,9384309
2018-02-21,3.170272,3.220119,3.140364,3.200181,3.200181,5017520
2018-02-22,3.190211,3.196193,3.130395,3.170272,3.170272,4077315
2018-02-23,3.190211,3.190211,3.130395,3.154321,3.154321,3581796
2018-02-26,3.160303,3.184230,3.100487,3.128401,3.128401,3833987
2018-02-27,3.130395,3.138370,3.074566,3.120425,3.120425,3733304
2018-02-28,3.090517,3.152327,3.090517,3.120425,3.120425,2829889
2018-03-01,3.108462,3.120425,2.940976,3.032695,3.032695,5724598
2018-03-02,2.990823,3.026713,2.931007,2.944964,2.944964,4580065
2018-03-05,2.944964,2.996805,2.913062,2.958921,2.958921,4201576
2018-03-06,2.990823,3.072572,2.990823,3.040670,3.040670,3892050
2018-03-07,3.026713,3.038676,2.940976,3.000792,3.000792,3932162
2018-03-08,3.000792,3.062603,2.982847,3.016743,3.016743,2739039
2018-03-09,3.010762,3.084535,3.010762,3.074566,3.074566,4044289
2018-03-12,3.080548,3.120425,3.048646,3.062603,3.062603,2110831
2018-03-13,3.070578,3.130395,3.070578,3.114444,3.114444,2770857
2018-03-14,3.140364,3.190211,3.122419,3.180242,3.180242,4994201
2018-03-15,3.200181,3.240058,3.190211,3.220119,3.220119,4520481
2018-03-16,3.220119,3.224107,3.132389,3.160303,3.160303,4174924
2018-03-19,3.130395,3.156315,3.002786,3.036682,3.036682,4910238
2018-03-20,3.070578,3.118431,3.042664,3.092511,3.092511,3504585
2018-03-21,3.136376,3.136376,3.064597,3.064597,3.064597,3636473
2018-03-22,3.078554,3.086529,2.990823,3.000792,3.000792,4066230
2018-03-23,2.960915,3.090517,2.923031,3.068584,3.068584,4331557
2018-03-26,3.068584,3.078554,3.000792,3.070578,3.070578,2231127
2018-03-27,3.090517,3.120425,3.020731,3.026713,3.026713,3692668
2018-03-28,2.990823,3.006774,2.958921,2.976866,2.976866,2073696
2018-04-03,3.070578,3.080548,2.845270,2.940976,2.940976,11800327
2018-04-04,2.950945,2.968890,2.751557,2.781465,2.781465,10223086
2018-04-05,2.801404,2.841282,2.506310,2.665820,2.665820,21298838
2018-04-06,2.592047,2.649869,2.570114,2.619961,2.619961,5449414
2018-04-09,2.602016,2.691741,2.602016,2.687753,2.687753,4580356
2018-04-10,2.721649,2.921037,2.701710,2.881159,2.881159,5776265
2018-04-11,2.891129,2.911068,2.801404,2.835300,2.835300,5200274
2018-04-12,2.841282,2.843276,2.657845,2.725637,2.725637,7785321
2018-04-13,2.721649,2.729624,2.691741,2.711679,2.711679,3659984
2018-04-16,2.741588,2.751557,2.673796,2.701710,2.701710,2631082
2018-04-17,2.699716,2.811374,2.693735,2.811374,2.811374,3077926
2018-04-18,2.811374,2.811374,2.707692,2.761527,2.761527,4877118
2018-04-19,2.761527,2.761527,2.701710,2.733612,2.733612,3337536
2018-04-20,2.731618,2.777478,2.693735,2.763520,2.763520,4430872
2018-04-23,2.771496,2.781465,2.701710,2.721649,2.721649,2385715
2018-04-24,2.721649,2.741588,2.651863,2.691741,2.691741,4131628
2018-04-25,2.677783,2.691741,2.631924,2.663826,2.663826,2335666
2018-04-26,2.669808,2.731618,2.661832,2.705698,2.705698,2824203
2018-04-27,2.731618,2.761527,2.653857,2.743582,2.743582,3916702
2018-04-30,2.777478,2.783459,2.691741,2.769502,2.769502,2389594
2018-05-02,2.771496,2.881159,2.771496,2.813367,2.813367,4347783
2018-05-03,2.821343,2.889135,2.755545,2.795423,2.795423,9471948
2018-05-04,2.873184,2.891129,2.761527,2.803398,2.803398,5425078
2018-05-07,2.805392,2.819349,2.711679,2.733612,2.733612,2855127
2018-05-08,2.753551,2.831312,2.719655,2.723643,2.723643,4067999
2018-05-09,2.741588,2.881159,2.731618,2.851251,2.851251,6802469
2018-05-11,2.931007,2.990823,2.895117,2.990823,2.990823,7175471
2018-05-14,3.040670,3.088523,2.950945,2.954933,2.954933,7071327
2018-05-15,2.950945,3.050639,2.881159,3.008768,3.008768,4269331
2018-05-16,3.000792,3.000792,2.952939,2.982847,2.982847,3468574
2018-05-18,2.990823,3.028707,2.960915,3.028707,3.028707,3879788
2018-05-22,3.028707,3.048646,2.970884,3.008768,3.008768,3557970
2018-05-23,2.988829,2.988829,2.901098,2.925025,2.925025,3484120
2018-05-24,2.925025,2.956927,2.921037,2.954933,2.954933,2201330
2018-05-25,2.921037,2.940976,2.851251,2.885147,2.885147,2113004
2018-05-28,2.861221,2.917049,2.851251,2.901098,2.901098,1919198
2018-05-29,2.911068,2.911068,2.861221,2.873184,2.873184,1095251
2018-05-30,2.871190,2.901098,2.841282,2.887141,2.887141,2062403
2018-05-31,2.883153,3.118431,2.883153,3.118431,3.118431,14982133
2018-06-01,3.190211,3.232083,3.086529,3.100487,3.100487,16036458
2018-06-04,3.080548,3.080548,2.970884,2.980854,2.980854,8652460
2018-06-05,2.998799,3.068584,2.980854,3.058615,3.058615,4008908
2018-06-06,3.090517,3.098493,3.014750,3.070578,3.070578,4803566
2018-06-07,3.070578,3.088523,3.044658,3.052633,3.052633,2161277
2018-06-08,3.030701,3.048646,3.010762,3.032695,3.032695,2395468
2018-06-11,3.040670,3.140364,3.040670,3.120425,3.120425,9390605
2018-06-12,3.120425,3.128401,3.044658,3.050639,3.050639,4082992
2018-06-13,3.050639,3.050639,2.956927,2.998799,2.998799,4152508
2018-06-14,2.990823,3.012756,2.960915,2.978860,2.978860,3559857
2018-06-15,2.978860,2.990823,2.946958,2.978860,2.978860,2017212
2018-06-18,2.978860,3.038676,2.913062,3.030701,3.030701,3439536
2018-06-19,3.030701,3.032695,2.952939,2.964903,2.964903,2008250
2018-06-20,2.970884,3.006774,2.950945,2.970884,2.970884,2217360
2018-06-21,2.970884,2.970884,2.911068,2.970884,2.970884,2718648
2018-06-22,2.925025,2.958921,2.895117,2.913062,2.913062,2344627
2018-06-25,2.901098,2.988829,2.887141,2.893123,2.893123,4038809
2018-06-26,2.891129,2.897111,2.813367,2.813367,2.813367,2738284
2018-06-27,2.791435,2.887141,2.791435,2.887141,2.887141,2388858
2018-06-28,3.539141,3.666749,3.319814,3.457391,3.457391,81160884
2018-06-29,3.196222,3.260146,3.176245,3.180240,3.180240,50348874
2018-07-02,3.196222,3.242167,3.136292,3.170252,3.170252,10478839
2018-07-03,3.204212,3.204212,3.082356,3.196222,3.196222,21899289
2018-07-04,3.196222,3.196222,3.066375,3.082356,3.082356,10973355
2018-07-05,3.156269,3.186233,3.108325,3.164259,3.164259,12230701
2018-07-06,3.156269,3.216198,3.110323,3.170252,3.170252,14249942
2018-07-09,3.226186,3.314082,3.196222,3.256151,3.256151,11865562
2018-07-10,3.296104,3.393988,3.286115,3.380004,3.380004,15846796
2018-07-11,3.385997,3.421955,3.312085,3.354035,3.354035,11083963
2018-07-12,3.354035,3.354035,3.276127,3.286115,3.286115,7331876
2018-07-13,3.304094,3.336056,3.236174,3.256151,3.256151,6688238
2018-07-16,3.256151,3.270134,3.166257,3.204212,3.204212,5855468
2018-07-17,3.200217,3.204212,3.166257,3.176245,3.176245,4070560
2018-07-18,3.196222,3.234177,3.182238,3.196222,3.196222,2946578
2018-07-19,3.212203,3.216198,3.166257,3.182238,3.182238,2663929
2018-07-20,3.176245,3.194224,3.156269,3.178243,3.178243,3072638
2018-07-23,3.186233,3.194224,3.154271,3.184236,3.184236,2720813
2018-07-24,3.216198,3.238172,3.196222,3.236174,3.236174,4073792
2018-07-25,3.236174,3.324070,3.232179,3.306092,3.306092,7175252
2018-07-26,3.354035,3.354035,3.306092,3.346044,3.346044,4579985
2018-07-27,3.356033,3.385997,3.346044,3.385997,3.385997,6991725
2018-07-30,3.391990,3.391990,3.336056,3.374011,3.374011,5776695
2018-07-31,3.346044,3.346044,3.196222,3.226186,3.226186,11566252
2018-08-01,3.246163,3.256151,3.184236,3.196222,3.196222,4076252
2018-08-02,3.180240,3.214200,3.156269,3.190229,3.190229,3990784
2018-08-03,3.190229,3.216198,3.176245,3.204212,3.204212,3427323
2018-08-06,3.216198,3.236174,3.184236,3.236174,3.236174,3317304
2018-08-07,3.296104,3.306092,3.236174,3.240170,3.240170,4253748
2018-08-08,3.282120,3.415962,3.206210,3.366021,3.366021,18778899
2018-08-09,3.374011,3.376009,3.316080,3.354035,3.354035,5232095
2018-08-10,3.348042,3.348042,3.278125,3.306092,3.306092,5827163
2018-08-13,3.266139,3.338054,3.236174,3.292108,3.292108,4037135
2018-08-14,3.296104,3.344047,3.278125,3.336056,3.336056,4766648
2018-08-15,3.336056,3.346044,3.270134,3.278125,3.278125,6060026
2018-08-16,3.320075,3.322073,3.256151,3.284118,3.284118,5291662
2018-08-17,3.296104,3.354035,3.266139,3.354035,3.354035,9393500
2018-08-20,3.352037,3.419957,3.336056,3.405974,3.405974,10711274
2018-08-21,3.425950,3.525832,3.405974,3.525832,3.525832,14122889
2018-08-22,3.525832,3.545808,3.427948,3.495867,3.495867,14706096
2018-08-23,3.495867,3.495867,3.326068,3.429945,3.429945,14830648
2018-08-24,3.485879,3.485879,3.348042,3.433941,3.433941,9699415
2018-08-27,3.417959,3.529827,3.417959,3.509851,3.509851,10545818
2018-08-28,3.511848,3.655678,3.445926,3.635702,3.635702,18170333
2018-08-29,3.595749,3.675655,3.579768,3.595749,3.595749,15664462
2018-08-30,3.605738,3.605738,3.523834,3.547806,3.547806,7923912
2018-08-31,3.495867,3.591754,3.475891,3.569780,3.569780,6527593
2018-09-03,3.599745,3.727593,3.577771,3.705619,3.705619,18368092
2018-09-04,3.725596,3.745572,3.575773,3.595749,3.595749,13801451
2018-09-05,3.593752,3.645690,3.495867,3.641695,3.641695,11185079
2018-09-06,3.637700,3.673657,3.575773,3.615726,3.615726,7379865
2018-09-07,3.615726,3.615726,3.525832,3.593752,3.593752,8354581
2018-09-10,3.585761,3.585761,3.491872,3.545808,3.545808,7604065
2018-09-11,3.545808,3.545808,3.425950,3.455915,3.455915,8275005
2018-09-12,3.455915,3.493870,3.425950,3.475891,3.475891,4799770
2018-09-13,3.475891,3.475891,3.411967,3.429945,3.429945,4784078
2018-09-14,3.445926,3.565785,3.421955,3.545808,3.545808,6634263
2018-09-17,3.545808,3.615726,3.475891,3.595749,3.595749,10030033
2018-09-18,3.575773,3.633704,3.553799,3.585761,3.585761,6225410
2018-09-19,3.595749,3.597747,3.481884,3.525832,3.525832,7363484
2018-09-20,3.507853,3.545808,3.495867,3.535820,3.535820,4256010
2018-09-21,3.543811,3.613728,3.511848,3.613728,3.613728,6702823
