Date,Open,High,Low,Close,Adj Close,Volume
2017-12-20,37.848099,38.097099,37.848099,37.350101,37.350101,150761
2017-12-21,36.852100,38.844101,36.852100,36.852100,36.852100,421343
2017-12-22,37.848099,37.848099,37.848099,37.350101,37.350101,101205
2017-12-27,38.844101,38.844101,37.599098,37.723598,37.723598,172063
2017-12-28,37.848099,38.097099,37.848099,37.972599,37.972599,156124
2017-12-29,37.375000,38.769402,37.375000,38.221600,38.221600,75301
2018-01-02,39.840099,40.836102,38.844101,39.840099,39.840099,287225
2018-01-03,39.840099,41.832100,39.840099,41.334099,41.334099,259802
2018-01-04,41.732498,41.832100,39.840099,39.441700,39.441700,470708
2018-01-05,40.039299,40.836102,40.039299,39.640900,39.640900,545065
2018-01-08,40.238499,42.330101,39.939701,41.035301,41.035301,978520
2018-01-09,39.939701,41.832100,39.939701,40.587101,40.587101,251448
2018-01-10,41.234501,41.234501,37.748501,38.296299,38.296299,853552
2018-01-11,38.644901,40.836102,37.848099,39.391899,39.391899,513760
2018-01-12,39.142899,40.736500,39.043301,39.989498,39.989498,102302
2018-01-15,40.636902,40.836102,39.342098,39.939701,39.939701,242978
2018-01-16,38.744499,39.342098,36.951698,37.848099,37.848099,947107
2018-01-17,37.848099,37.848099,33.366100,34.860100,34.860100,1164676
2018-01-18,35.856098,38.346100,34.063301,36.702702,36.702702,1348516
2018-01-19,36.652901,37.848099,34.959702,35.856098,35.856098,972386
2018-01-22,36.852100,37.350101,35.756500,36.154900,36.154900,241581
2018-01-23,36.553299,36.852100,34.162899,35.009499,35.009499,439019
2018-01-24,35.358101,35.756500,33.864101,35.109100,35.109100,751538
2018-01-25,34.362099,35.856098,34.162899,34.959702,34.959702,115907
2018-01-26,34.760502,34.860100,34.162899,34.860100,34.860100,157621
2018-01-29,34.860100,35.557301,32.868099,35.557301,35.557301,2675881
2018-01-30,34.362099,36.852100,34.362099,36.304298,36.304298,323387
2018-01-31,36.354099,36.852100,36.354099,36.702702,36.702702,411707
2018-02-01,37.250500,37.748501,35.955700,36.603100,36.603100,128184
2018-02-02,37.748501,37.748501,35.955700,36.901901,36.901901,206883
2018-02-05,37.549301,37.549301,32.868099,33.366100,33.366100,935936
2018-02-06,32.370098,32.469700,28.884001,31.822300,31.822300,1366566
2018-02-07,32.668900,33.864101,32.668900,33.565300,33.565300,644102
2018-02-08,32.370098,33.366100,31.872101,32.619099,32.619099,110764
2018-02-09,31.872101,31.872101,30.278400,31.075300,31.075300,561356
2018-02-12,31.374100,32.370098,31.374100,31.772499,31.772499,94938
2018-02-13,30.876101,32.270500,30.876101,31.722700,31.722700,110732
2018-02-14,31.015499,32.283401,31.015499,31.921900,31.921900,84590
2018-02-15,31.573299,32.868099,31.573299,32.868099,32.868099,77806
2018-02-16,33.266499,35.358101,33.266499,34.063301,34.063301,395559
2018-02-19,34.561298,37.250500,33.465698,36.403900,36.403900,577835
2018-02-20,36.852100,37.848099,36.752499,36.354099,36.354099,1038592
2018-02-21,36.852100,36.852100,35.955700,36.354099,36.354099,228105
2018-02-22,35.955700,36.852100,35.059299,35.059299,35.059299,684601
2018-02-23,34.959702,35.856098,34.860100,35.856098,35.856098,668054
2018-02-26,35.856098,36.354099,34.362099,34.959702,34.959702,206607
2018-02-27,35.856098,36.254501,34.860100,34.959702,34.959702,89307
2018-02-28,35.856098,35.856098,32.967701,34.362099,34.362099,435093
2018-03-01,34.362099,35.059299,33.963699,35.059299,35.059299,79716
2018-03-02,36.752499,36.752499,33.166901,34.561298,34.561298,371388
2018-03-05,33.864101,34.561298,31.872101,32.718700,32.718700,617271
2018-03-06,32.868099,33.067299,31.872101,32.370098,32.370098,484449
2018-03-07,32.469700,32.469700,31.872101,31.623100,31.623100,155812
2018-03-08,32.868099,32.868099,32.868099,32.170898,32.170898,16625
2018-03-09,31.672899,31.872101,31.374100,32.121101,32.121101,279706
2018-03-12,30.975700,31.872101,29.979601,31.921900,31.921900,452118
2018-03-13,32.967701,32.967701,32.967701,32.519501,32.519501,113123
2018-03-14,32.768501,32.768501,32.768501,32.170898,32.170898,90087
2018-03-15,31.274500,31.872101,30.776501,31.971701,31.971701,431011
2018-03-16,31.872101,31.872101,31.872101,31.872101,31.872101,105635
2018-03-19,30.876101,31.971701,30.876101,31.075300,31.075300,256387
2018-03-20,30.776501,30.876101,30.178801,30.876101,30.876101,334139
2018-03-21,29.879999,30.876101,29.382000,30.378000,30.378000,544770
2018-03-22,30.079201,30.378000,28.386000,28.784401,28.784401,494736
2018-03-23,27.290400,28.884001,27.290400,28.784401,28.784401,377133
2018-03-26,27.290400,32.868099,27.290400,31.473700,31.473700,1786809
2018-03-27,33.366100,33.366100,31.672899,32.270500,32.270500,843488
2018-03-28,31.772499,31.872101,29.879999,30.676901,30.676901,350098
2018-03-29,30.876101,31.971701,30.876101,31.623100,31.623100,3073312
2018-04-03,31.872101,32.868099,31.274500,31.921900,31.921900,547732
2018-04-04,31.374100,31.374100,29.382000,29.879999,29.879999,1150325
2018-04-05,30.378000,31.772499,30.378000,31.125099,31.125099,181109
2018-04-06,30.975700,31.772499,29.879999,29.879999,29.879999,284062
2018-04-09,29.979601,31.473700,29.879999,30.577200,30.577200,285036
2018-04-10,31.473700,32.868099,31.473700,32.021500,32.021500,4667968
2018-04-11,32.967701,33.266499,32.071301,32.320301,32.320301,3959459
2018-04-12,32.668900,33.764500,32.370098,33.067299,33.067299,177801
2018-04-13,32.469700,33.266499,32.469700,33.216702,33.216702,101599
2018-04-16,33.764500,34.362099,32.967701,33.764500,33.764500,711566
2018-04-17,33.166901,34.063301,32.868099,34.063301,34.063301,167396
2018-04-18,33.664902,33.963699,33.266499,33.465698,33.465698,321143
2018-04-19,33.067299,33.565300,32.768501,33.366100,33.366100,120876
2018-04-20,32.868099,33.366100,32.868099,33.366100,33.366100,214225
2018-04-23,33.366100,33.864101,32.270500,32.818298,32.818298,222267
2018-04-24,33.764500,33.764500,32.868099,33.216702,33.216702,1174855
2018-04-25,32.370098,34.162899,32.370098,33.664902,33.664902,1396060
2018-04-26,33.465698,34.262501,33.266499,33.864101,33.864101,70257
2018-04-27,33.565300,33.963699,32.868099,33.664902,33.664902,1042582
2018-04-30,32.868099,34.561298,32.868099,33.664902,33.664902,296123
2018-05-01,33.266499,34.561298,32.569302,32.917900,32.917900,374428
2018-05-02,32.967701,33.764500,31.374100,31.573299,31.573299,144116
2018-05-03,31.872101,32.768501,31.573299,31.971701,31.971701,149674
2018-05-04,31.075300,32.768501,31.075300,31.573299,31.573299,281312
2018-05-08,31.872101,31.872101,30.975700,31.374100,31.374100,191221
2018-05-09,30.876101,32.768501,29.780399,31.872101,31.872101,973463
2018-05-10,29.879999,34.760502,29.879999,33.615101,33.615101,1071535
2018-05-11,33.963699,34.063301,32.370098,32.718700,32.718700,641163
2018-05-14,32.858101,32.912899,32.496498,33.117100,33.117100,80040
2018-05-15,33.366100,34.362099,33.266499,34.113098,34.113098,709477
2018-05-16,34.760502,37.250500,34.660900,36.403900,36.403900,1178801
2018-05-17,34.860100,37.848099,34.860100,37.449699,37.449699,1123516
2018-05-18,37.748501,37.748501,36.354099,36.901901,36.901901,372975
2018-05-21,37.051300,37.150902,35.856098,35.656898,35.656898,231738
2018-05-22,35.856098,35.856098,34.262501,34.710701,34.710701,385202
2018-05-23,34.162899,36.852100,34.162899,35.308300,35.308300,117516
2018-05-24,34.959702,36.354099,34.959702,36.354099,36.354099,96230
2018-05-25,36.354099,36.354099,35.656898,36.154900,36.154900,96498
2018-05-29,35.358101,36.154900,34.561298,35.208698,35.208698,140631
2018-05-30,34.660900,35.158901,33.864101,34.611099,34.611099,368330
2018-05-31,33.963699,35.258499,32.868099,34.561298,34.561298,632677
2018-06-01,32.868099,35.258499,32.868099,35.258499,35.258499,260582
2018-06-04,34.959702,35.059299,33.166901,34.063301,34.063301,144279
2018-06-05,35.756500,35.756500,33.465698,34.909901,34.909901,132930
2018-06-06,35.457699,35.457699,33.664902,34.212700,34.212700,327857
2018-06-07,35.158901,35.158901,32.967701,33.415901,33.415901,224813
2018-06-08,33.764500,33.764500,33.067299,33.166901,33.166901,317356
2018-06-11,32.868099,33.366100,32.370098,32.868099,32.868099,502562
2018-06-12,32.469700,34.660900,32.370098,34.063301,34.063301,349171
2018-06-13,32.868099,32.868099,32.668900,32.718700,32.718700,436574
2018-06-14,32.370098,32.370098,28.884001,32.370098,32.370098,1943956
2018-06-15,32.469700,32.768501,31.872101,32.768501,32.768501,279415
2018-06-18,32.868099,32.868099,31.872101,32.619099,32.619099,264259
2018-06-19,31.473700,31.772499,30.278400,31.374100,31.374100,475767
2018-06-20,31.174900,32.270500,30.676901,31.473700,31.473700,219538
2018-06-21,31.872101,31.872101,30.676901,30.776501,30.776501,263584
2018-06-22,30.378000,31.772499,29.382000,30.378000,30.378000,210183
2018-06-25,29.382000,30.776501,29.382000,30.278400,30.278400,321674
2018-06-26,29.979601,31.473700,29.481600,31.473700,31.473700,337162
2018-06-27,29.979601,31.374100,29.680799,30.527399,30.527399,493622
2018-06-28,31.374100,31.374100,29.680799,29.680799,29.680799,408847
2018-06-29,29.979601,30.776501,29.481600,29.780399,29.780399,264265
2018-07-02,31.075300,31.075300,31.075300,30.627100,30.627100,109155
2018-07-03,30.178801,31.075300,29.780399,30.129000,30.129000,106247
2018-07-04,30.676901,30.776501,30.676901,30.178801,30.178801,30683
2018-07-05,30.278400,31.374100,30.278400,30.925900,30.925900,172204
2018-07-06,29.979601,30.776501,29.879999,30.378000,30.378000,116388
2018-07-09,30.776501,34.362099,30.776501,34.362099,34.362099,242799
2018-07-10,34.262501,36.752499,32.868099,33.366100,33.366100,2289002
2018-07-11,32.868099,33.764500,31.872101,32.370098,32.370098,225000
2018-07-12,32.370098,33.764500,31.971701,33.067299,33.067299,147257
2018-07-13,32.270500,33.266499,32.071301,33.266499,33.266499,118492
2018-07-16,32.170898,32.967701,31.672899,32.868099,32.868099,179051
2018-07-17,32.170898,33.764500,31.772499,32.668900,32.668900,425575
2018-07-18,32.370098,32.768501,32.370098,32.569302,32.569302,85988
2018-07-19,31.939800,33.196701,31.939800,32.619099,32.619099,18757
2018-07-20,31.872101,33.266499,31.672899,32.220699,32.220699,89743
2018-07-23,32.967701,32.967701,31.174900,31.623100,31.623100,86041
2018-07-24,31.174900,31.772499,30.876101,31.324301,31.324301,95054
2018-07-25,30.776501,31.772499,30.676901,31.274500,31.274500,221379
2018-07-26,31.075300,32.071301,30.676901,31.075300,31.075300,79003
2018-07-27,31.573299,31.573299,30.876101,31.025499,31.025499,65983
2018-07-30,30.577200,31.872101,30.577200,31.423901,31.423901,191455
2018-07-31,32.868099,32.868099,30.876101,32.868099,32.868099,74745
2018-08-01,31.075300,31.075300,30.477600,31.224701,31.224701,109693
2018-08-02,32.270500,32.270500,32.270500,31.224701,31.224701,73807
2018-08-03,31.971701,31.971701,30.876101,30.925900,30.925900,169679
2018-08-06,30.676901,30.676901,29.382000,29.382000,29.382000,285034
2018-08-07,29.879999,30.876101,29.879999,30.378000,30.378000,217902
2018-08-08,30.278400,30.676901,29.680799,29.581200,29.581200,209697
2018-08-09,29.581200,30.776501,29.581200,29.631001,29.631001,103772
2018-08-10,29.182800,30.776501,28.386000,30.129000,30.129000,393324
2018-08-13,29.879999,30.776501,29.481600,29.830200,29.830200,130421
2018-08-14,29.382000,31.075300,29.382000,30.577200,30.577200,380725
2018-08-15,29.879999,29.879999,27.888000,28.983601,28.983601,771100
2018-08-16,29.182800,29.780399,28.286400,28.286400,28.286400,282183
2018-08-17,29.182800,29.182800,27.389999,27.389999,27.389999,535063
2018-08-20,27.389999,28.286400,27.389999,28.186800,28.186800,150603
2018-08-21,27.389999,28.884001,27.389999,28.386000,28.386000,236388
2018-08-22,27.987600,28.784401,27.489599,27.888000,27.888000,244824
2018-08-23,27.888000,28.784401,27.888000,28.336201,28.336201,116945
2018-08-24,28.784401,29.282400,27.987600,28.585199,28.585199,202237
2018-08-28,28.884001,29.282400,28.186800,28.435801,28.435801,296479
2018-08-29,27.888000,28.784401,26.892000,26.892000,26.892000,185456
2018-08-30,26.991600,28.884001,26.991600,28.635000,28.635000,138616
2018-08-31,28.684799,29.282400,28.386000,28.386000,28.386000,115270
2018-09-03,27.987600,29.282400,27.987600,28.635000,28.635000,119214
2018-09-04,27.987600,29.282400,27.987600,28.933800,28.933800,287790
2018-09-05,28.884001,28.884001,28.386000,28.336201,28.336201,146781
2018-09-06,29.282400,29.382000,27.888000,29.282400,29.282400,75672
2018-09-07,29.083200,29.879999,28.784401,29.879999,29.879999,157738
2018-09-10,29.780399,29.780399,28.286400,28.585199,28.585199,224116
2018-09-11,29.182800,29.780399,29.083200,29.282400,29.282400,286148
2018-09-12,28.585199,28.684799,28.087200,28.734600,28.734600,223232
2018-09-13,27.987600,27.987600,27.888000,28.186800,28.186800,129146
2018-09-14,27.888000,28.884001,27.888000,27.937799,27.937799,183411
2018-09-17,27.389999,27.788401,25.896000,25.896000,25.896000,550092
2018-09-18,26.792400,26.892000,25.497601,26.145000,26.145000,393748
2018-09-19,26.792400,26.792400,25.995600,26.493601,26.493601,244206
2018-09-20,26.194799,26.892000,26.194799,26.393999,26.393999,114396
2018-09-21,26.892000,28.884001,26.892000,28.136999,28.136999,148110
2018-09-24,27.389999,28.386000,26.991600,27.639000,27.639000,96967
2018-09-25,25.896000,28.286400,25.896000,27.489599,27.489599,128420
2018-09-26,28.684799,28.684799,26.294399,26.792400,26.792400,585222
2018-09-27,26.892000,27.290400,25.398001,26.393999,26.393999,370981
2018-09-28,27.290400,27.290400,25.896000,26.393999,26.393999,344634
2018-10-01,27.888000,27.888000,25.497601,26.941799,26.941799,173909
2018-10-02,26.294399,27.290400,26.095200,26.842199,26.842199,630149
